1,2,3,4,5,6,7,8,9,10,Name,MSE-NS-3,MSE-AM,Notes
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.666099199999998,29.5212544,29.2068352,28.7251968,28.268288000000002,27.779584000000003,27.4639872,27.167232000000002,26.6655744,DCF-SimPy,0.223,10.1,
29.049036800000003,29.6660992,29.5212544,29.2068352,28.7251968,28.268288,27.779584000000003,27.4639872,27.167232,26.6655744,DCF-SimPy,0.223,10.1,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.69235968000001,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.0971648,26.72527872000001,DCF-SimPy,0.226,10.2,
29.045739520000005,29.692359680000006,29.49876224,29.13723904,28.67844608,28.259809279999995,27.84635392000001,27.46975744,27.097164799999998,26.72527872000001,DCF-SimPy,2.26E-01,1.02E+01,
